text,final_sentiment
"['pas', 'lihat', 'story', 'teman', 'konsumsi', 'mcdonalds', 'itu', 'rasa', 'olok', 'anjir', 'kayak', 'diinjek', 'ngeshare', 'tentang', 'boikot', 'palestine', 'maksa', 'orang', 'harus', 'ngikut', 'perjuangin', 'sadar', 'dukung', 'produk', 'lokal']",1
"['mcdonalds', 'kompak', 'bayar', 'habis', 'mcdonalds', 'oh', 'boikot', 'kakak', 'efek', 'boikot', 'beli', 'rasa', 'beli', 'bayar', 'sih', 'iyaya', 'mcdonalds']",1
"['rugi', 'boikot', 'supplier', 'lokal', 'akibat', 'ketidakpastian', 'usaha']",-1
"['even', 'saudi', 'dubai', 'rame', 'beli', 'mcdonalds', 'boikot', 'laku', 'sadar', 'ayo', 'boicot', 'mcdonalds', 'ubah']",-1
"['temenku', 'teriak', 'boikot', 'mcdonalds', 'kfc', 'tonton', 'bruno', 'mars']",1
"['boikot', 'mcdonaldsi', 'kontraproduktif', 'kerja', 'lokal', 'alam', 'rugi']",-1
"['situ', 'orang', 'ejekmengejek', 'promot', 'boikotin', 'nak', 'tutup', 'sindir', 'hina', 'boikotin', 'seronok', 'mcdonalds', 'lokal', 'hina', 'seronok', 'sindir', 'bisnes', 'jom', 'orang', 'kfc', 'protes', 'kerja', 'sapot', 'kerja', 'bmf', 'carut', 'ubah', 'boikot', 'palestin', 'ayo', 'starbucks', 'mcdonalds', 'boikotin']",1
"['mcdonalds', 'beli', 'perkara', 'warga', 'goreng', 'dukung', 'hbisaan', 'kali', 'orang', 'lokal', 'sadar', 'dilist', 'maxwel', 'kak', 'produk', 'juga', 'coc']",-1
"['lawak', 'plak', 'tengok', 'budak', 'army', 'tahan', 'mcdonalds', 'beli', 'list', 'kena', 'cancel', 'dik', 'oi', 'minat', 'sikitsikit', 'lah', 'budak', 'era', 'an', 'main', 'phone', 'hipokrit']",-1
"['bds', 'kfc', 'boikot', 'entar', 'wkw', 'masuk', 'aku', 'boikot', 'makan', 'list', 'mcdonalds', 'iya']",1
"['listen', 'dumbas', 'orang', 'indonesia', 'tonton', 'deadpool', 'bioskop', 'what', 'makes', 'lu', 'think', 'kth', 'sibuk', 'bom', 'wamil', 'sampai', 'wamil', 'mcdonalds', 'boikot', 'linnggakungan', 'korea', 'ignorance', 'dont', 'pin', 'this', 'on', 'him', 'alone']",1
"['habis', 'obrol', 'teman', 'gua', 'kerja', 'mcdonalds', 'syedih', 'gua', 'dengar', 'dampak', 'boikot', 'enggak', 'bisa', 'komentar']",-1
"['boikot', 'mcdonaldsi', 'dampak', 'buruk', 'karyawan', 'ancam', 'phk']",-1
"['omset', 'doa', 'paham', 'donasi', 'bantu', 'seperti', 'inituh', 'mcdonalds', 'didenger', 'kenapa', 'produk', 'boikot', 'biar', 'intl', 'simpati', 'turun', 'dukung', 'sadar', 'aksi', 'boikot', 'war', 'gara', 'urgensi', 'lokal', 'bantidakrut', 'support', 'suara', 'sender', 'kita']",1
"['detu', 'memang', 'teruk', 'weh', 'sudah', 'rape', 'apologist', 'misogynist', 'haih', 'awat', 'jype', 'nih', 'collabisa', 'artis', 'problematic', 'nih', 'teh', 'ramai', 'stay', 'beli', 'jtidak', 'ah', 'collabisa', 'nih', 'sadar', 'dukung', 'produk', 'lokal']",-1
"['mcdonalds', 'manusia', 'boikot', 'tekan', 'uang', 'mcdonalds', 'israel', 'global', 'pengaruh', 'cabang', 'bayar', 'indonesia', 'cabang', 'israel', 'mcdonalds', 'tetap', 'tarik', 'htetapstcowitxwbptw', 'global', 'operasi', 'global', 'mcdonalds', 'tarik', 'ayo', 'mcdonalds', 'alas', 'rusia', 'ubah', 'boikot']",1
"['baju', 'cola', 'hobi', 'seru', 'makan', 'beli', 'rpwp', 'apps', 'mcdonalds', 'namu', 'bahas', 'pakai', 'coca', 'postingan']",-1
"['oke', 'bahas', 'mcdonalds', 'bahas', 'brand', 'menenggaampanyekan', 'funding', 'israel', 'itu', 'means', 'according', 'tapi', 'your', 'logic', 'enggak', 'usah', 'boikot', 'iya', 'sadar', 'dukung', 'produk', 'lokal']",-1
"['orang', 'kisah', 'nak', 'hindarin', 'kfc', 'dl', 'orang', 'kisah', 'beli', 'kfc', 'je', 'kena', 'bash', 'macam', 'orang', 'kisah', 'korang', 'taknak', 'pinjam', 'kat', 'bank', 'islam', 'orang', 'kisah', 'korang', 'tuduh', 'orang', 'pinjam', 'kat', 'bank', 'islam', 'nih', 'dosa']",-1
"['dampak', 'boikot', 'mcdonaldsi', 'rugi', 'ekonomi', 'daerah', 'hilang', 'masuk']",-1
"['sih', 'gaco', 'karena', 'harga', 'ekonomis', 'kfc', 'mcdonalds', 'kena', 'boikot', 'ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['omong', 'orang', 'dunia', 'bukan', 'cuma', 'orang', 'indonesia', 'nih', 'mcdonalds', 'global', 'boikot', 'pro', 'zionis', 'htetapstcobykegptjv', 'ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['efek', 'boikot', 'kompak', 'boikotin', 'rasa', 'mcdonalds']",1
"['wakil', 'resah', 'teman', 'kerja', 'mcdonalds', 'dapat', 'best', 'employe', 'kerjaampdedikasinya', 'usaha', 'mcdonalds', 'usaha', 'boleh', 'staffnya', 'hijab', 'kurang', 'jam', 'kerja', 'ramaudahan', 'kena', 'lay', 'of', 'gerak', 'boikot', 'sadar', 'dukung', 'produk', 'lokal']",1
"['mekdionalds', 'id', 'ah', 'screenshotan', 'edit', 'amp', 'omong', 'orang', 'boikot', 'sih', 'kafir', 'nyamar']",1
"['maem', 'mcdonalds', 'order', 'starbuk', 'ikut', 'boikot', 'jarang', 'beli', 'ayo', 'boicot', 'mcdonalds', 'ubah']",-1
"['collab', 'mcdonalds', 'apa', 'produk', 'hindarin', 'sama', 'sih', 'ngaruh', 'sih', 'zionis', 'mcdonalds', 'bukti', 'sih', 'apa', 'kpop', 'gencar', 'mcdonalds']",1
"['beli', 'sukiya', 'lepas', 'tengok', 'gambar', 'badan', 'lecur']",-1
"['rugi', 'boikot', 'usaha', 'franchise', 'akibat', 'turun', 'produktivitas']",-1
"['duit', 'duit', 'banting', 'tulang', 'nyati', 'duit', 'boikot', 'ribut', 'lu', 'suka', 'belanjain', 'mana', 'duit', 'kasih', 'sedekah', 'mau', 'beli', 'ayam', 'geprek', 'beli', 'bir', 'bintang', 'serah', 'legal', 'atur', 'mcdonalds', 'bantidakrut', 'bukan', 'urus', 'saya']",-1
"['tau', 'saya', 'olok', 'rakayaat', 'palestina', 'enggak', 'mau', 'ikut', 'boikot', 'suka', 'iya', 'beli', 'kayak', 'boykotan', 'noh', 'mcdonalds', 'amp', 'starbak', 'masjidil', 'haram', 'rame', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['gerak', 'boikot', 'kerja', 'paruh', 'paksa', 'tutup']",-1
"['jahaat', 'banget', 'sumpaah', 'makanya', 'suka', 'kesel', 'lihat', 'orang', 'boikotin', 'produk', 'sih', 'bgst', 'ini', 'iya', 'pilih', 'orang', 'kesel', 'saja', 'sempurna', 'bela', 'pahlawan', 'palestina']",-1
"['boikot', 'kali', 'youtube', 'dl', 'dukung', 'plstn', 'mengungaapkan', 'alas', 'standar', 'ganda']",1
"['rugi', 'boikot', 'kerja', 'paruh', 'akibat', 'ketidakpastian', 'usaha']",-1
"['weh', 'mutual', 'konantia', 'propal', 'wkwkwkwk', 'diri', 'ngemute', 'muncul', 'kah', 'tlmu', 'jelas', 'bds', 'tentang', 'boikotin', 'mcdonalds', 'lanjut', 'muncul', 'kah', 'bukti', 'jahat', 'israel', 'palestina', 'tlmu']",1
"['mcdonaldsonalds', 'peshawar', 'tutup', 'turun', 'tajam', 'lintas', 'langgan', 'akibat', 'aksi', 'boikot', 'masyarakat', 'dunia', 'htetapstcoqsciufyec']",1
"['isu', 'kaum', 'ayat', 'carut', 'orang', 'cina', 'nak', 'boicot', 'takder', 'pilih', 'tepuk', 'dada', 'selera', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boicot']",1
"['boikot', 'mcdonalds', 'hahahaha']",1
"['orang', 'ulah', 'boikot', 'srael']",1
"['rugi', 'boikot', 'lapang', 'kerja', 'akibat', 'gerak', 'boikot', 'efektif']",-1
"['gimanagimana', 'iya', 'munenggkin', 'taehyung', 'mcdonalds', 'hindarin', 'gas', 'sok', 'yaudah', 'mending', 'rnb', 'orang', 'unfol', 'guys', 'capek', 'nyadarin', 'sampai', 'bikin', 'trending', 'no', 'offense', 'ya', 'ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['kalauo', 'fan', 'foto', 'mcdonalds', 'list', 'pelihara', 'drtd', 'hapus', 'resto', 'unfollow', 'apa', 'taehyung', 'pintar', 'sejati', 'fansnyabego', 'salah', 'beli', 'saja', 'paham', 'kalauo', 'taehyung']",-1
"['tipu', 'iya', 'mcdonalds', 'target', 'boikot', 'bds', 'iya']",1
"['sb', 'bisa', 'dijafi', 'patok', 'orang', 'dukung', 'isral', 'sb', 'dikorea', 'dilarangdiboykot', 'cuma', 'sb', 'mcdonalds', 'brand', 'dukung', 'israel', 'boikot', 'sana', 'pakai', 'produk', 'anggap', 'dukung', 'kenapa', 'boikot', 'nagita', 'si', 'syifa', 'hadju', 'artis', 'pakai', 'lvmh', 'brand', 'sadar', 'dukung', 'produk', 'lokal']",1
"['iya', 'bisa', 'maksa', 'orang', 'ngikut', 'gerak', 'beli', 'minimal', 'ingat', 'kaget', 'tiba', 'aespa', 'ngikalauan', 'mcdonalds']",-1
"['efek', 'boikot', 'bikin', 'konten', 'boikot', 'rasa', 'kompak', 'itu', 'banget', 'tulis', 'mcdonalds', 'mcdonalds', 'tera', 'malay', 'army', 'mcdonalds', 'toktok', 'sebel']",1
"['boikot', 'mcdonalds', 'sbux', 'susah', 'sih', 'ayam', 'goreng', 'tepung', 'kopi', 'enak', 'indonesia', 'harga', 'ramah', 'kantong', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['rasa', 'kompak', 'mcdonalds', 'mcdonalds', 'genshin', 'boikot', 'boikot', 'efek', 'kalauo']",1
"['this', 'jumpa', 'bookamuark', 'laneige', 'tweet', 'salah', 'kena', 'boikot', 'htetapstcoigqkglagiwft', 'should', 'okay']",1
"['bodo', 'deh', 'dosa', 'urus', 'lihat', 'tone', 'deaf', 'beli', 'boikot', 'mcdonalds', 'sbux', 'teman', 'setan', 'anjing', 'hak', 'mati', 'zionis', 'gaberhak', 'dibaikin', 'mending', 'mati', 'ayo', 'boikot', 'mcdonalds', 'ubah']",-1
"['boikot', 'marvel', 'boikot', 'dukung', 'mcdonalds', 'layan', 'hipokrit', 'produk', 'sadar', 'lokal', 'kfc', 'movie']",1
"['bantu', 'henti', 'biadab', 'zionist', 'beli', 'produk', 'prozionist', 'bentuk', 'juang']",-1
"['doyan', 'unlever', 'beli', 'malas', 'tetiba', 'hah', 'perlu', 'beli', 'orang', 'beli', 'rasa', 'kompak', 'sodara', 'gaptek', 'rt', 'pakai', 'ktakat', 'anak', 'boikot', 'boikot', 'mcdonalds', 'efek', 'mcdonalds', 'produk', 'tau', 'pakai', 'suka', 'kasih', 'ktakat', 'mcdonalds', 'orang', 'nyengajain']",1
"['tuju', 'boikot', 'kerja', 'lokal', 'dampak', 'negatif']",-1
"['kerja', 'mcdonalds', 'indonesia', 'ribu', 'unit', 'mcdonalds', 'mcdonalds', 'rasa', 'pisah', 'google', 'hilang', 'amerika', 'boikot', 'mcdonalds', 'anggap', 'benci', 'search', 'simple', 'karyawan', 'orang', 'mcdonalds', 'rasa', 'efek', 'boikot', 'iya', 'bantidakrut', 'indonesia', 'mcdonalds', 'orang', 'kompak']",-1
"['kalauo', 'beli', 'kali', 'kayak', 'pakai', 'rt', 'zionis', 'sosial', 'iya', 'ayo', 'benar', 'sumpah', 'ubah', 'mas', 'dijelasin', 'su', 'mcdonalds', 'diuntidakit', 'mcdonalds', 'begini', 'kayak', 'media', 'boikot', 'oke', 'boikot', 'yaudah', 'starbak']",1
"['masyarakat', 'tetap', 'makan', 'ayam', 'boikot', 'mcdonalds', 'auto', 'makan', 'ayam', 'sisi', 'kau', 'bilang', 'supplier', 'suplai', 'ayam', 'goreng', 'pinggir', 'jalan', 'hisana', 'dkriuk', 'dl', 'jamur', 'usaha', 'ayam', 'goreng', 'lokal', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['nyaring', 'mcdonalds', 'ubah', 'boikot', 'kosong', 'ayo', 'tong', 'bunyi']",1
"['dampak', 'boikot', 'mcdonaldsi', 'rugi', 'supplier', 'lokal', 'turun', 'produktivitas']",-1
"['ubah', 'hyung', 'tang', 'boikot', 'pilih', 'tae', 'judge', 'hak', 'mcdonalds', 'hindarin', 'ayo', 'support', 'mcdonalds', 'backalauash', 'kena', 'huhu', 'orang']",1
"['dukung', 'sadar', 'anzani', 'pilih', 'lokal', 'produk', 'boikot', 'gita', 'tetap']",1
"['rugi', 'boikot', 'ajar', 'parttime', 'akibat', 'turun', 'omzet']",-1
"['maaf', 'mcdonalds', 'boikot', 'ubah', 'ayo', 'boikot', 'mcdonalds']",1
"['teman', 'gue', 'ig', 'storynya', 'boikotin', 'ingat', 'orang', 'boikot', 'beli', 'bilang', 'jahat', 'terus', 'kemarin', 'storynya', 'kasih', 'teman', 'mcdonalds', 'terus', 'captionnya', 'masya', 'allah', 'tabarakallah', 'terima', 'kasih', 'mbak', 'repot', 'sih', 'bilang', 'teman', 'jahat', 'beli', 'mcdonalds']",-1
"['perlihatakan', 'percaya', 'google', 'kalauo', 'google', 'mcdonalds', 'sudah', 'tidak', 'beli']",-1
"['gerak', 'boikot', 'kerja', 'paruh', 'dampak', 'negatif']",-1
"['kayak', 'cerita', 'dapat', 'vina', 'nya', 'film', 'lihat', 'film', 'lihat', 'putus', 'keluarga', 'respon', 'boikot', 'anggota', 'begini', 'orang', 'nya', 'kasihan', 'tinggal', 'keluarga', 'htetapstcofclveyzo', 'film', 'lihat']",-1
"['dampak', 'boikot', 'mcdonaldsi', 'rugi', 'karyawan', 'turun', 'omzet']",-1
"['rugi', 'boikot', 'kerja', 'paruh', 'akibat', 'hilang', 'masuk']",-1
"['ayo', 'mcdonalds', 'sampai', 'hotel', 'beli', 'asean', 'negaranegara', 'rate', 'tara', 'turun', 'ubah', 'sg', 'dengan', 'boikot']",-1
"['manusia', 'boikot', 'pengin', 'mampu', 'makan', 'boikot', 'kau', 'keep', 'apa', 'kau', 'bercandaincukup', 'sosamaed', 'posting', 'agamanggak', 'diri', 'mcdonalds']",1
"['salah', 'bikin', 'malas', 'umroh', 'haji', 'andai', 'haji', 'henti', 'boicot', 'iya', 'dosa', 'iya', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boicot']",1
"['itu', 'boikot', 'xbt', 'said', 'spanyol', 'posting', 'boikot', 'kak', 'btw', 'army', 'bagus', 'hati', 'aktivis', 'mcdonalds']",1
"['ngepost', 'mcdonalds', 'kompak', 'edukasi', 'point', 'ngepost', 'rasa', 'cari', 'peduli', 'mcdonalds', 'suruh', 'excuse', 'takedown', 'hindarin', 'salah', 'out', 'terus', 'hastag', 'efek', 'trendingin', 'boikot']",1
"['nak', 'hindarin', 'pn', 'itu', 'last', 'hug', 'adu', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['lapang', 'kerja', 'korban', 'utama', 'turun', 'produktivitas']",-1
"['nak', 'beli', 'brand', 'lagi', 'kena', 'boikotin', 'hahaha', 'sok', 'beli', 'selipar', 'nih', 'murah', 'htetapstcolocrnhq', 'hipokrit']",-1
"['lapang', 'kerja', 'korban', 'utama', 'hilang', 'masuk']",-1
"['boikot', 'mcdonaldsi', 'dampak', 'buruk', 'ajar', 'parttime', 'dampak', 'negatif']",-1
"['nak', 'boikot', 'pn', 'itu', 'last', 'hug', 'adu']",1
"['hhaha', 'standar', 'ganda', 'wei', 'banyak', 'sih', 'mcdonalds', 'kfc', 'sbux', 'dl', 'karyawan', 'jasa', 'anak', 'istri', 'keluarga', 'wkwkkw', 'boikot', 'tebang', 'pilih', 'fyi', 'nih', 'driver', 'banyak', 'side', 'job', 'gabut', 'seliwer', 'cerita', 'ayo', 'boikot', 'mcdonalds', 'ubah']",-1
"['boikot', 'bola', 'indonesia', 'ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['zionisamae', 'ideology', 'iya', 'beli', 'fungsi', 'biar', 'company', 'kena', 'dampak', 'beli', 'personal', 'choice', 'bilang', 'beli', 'beli', 'pepet', 'laper', 'buka', 'mcdonalds']",-1
"['sih', 'kpopers', 'obisaesi', 'image', 'anak', 'mcdonalds', 'kasih', 'konsumsi', 'idf', 'masuk', 'prioritas', 'beli', 'ganggu', 'gugat', 'ngefan', 'taehyung', 'sila', 'terima', 'ignorant']",-1
"['dampak', 'boikot', 'mcdonaldsi', 'rugi', 'kerja', 'lokal', 'kurang', 'langgan']",-1
"['mcdonalds', 'indonesia', 'bilang', 'mcdonalds', 'pusat', 'mcdonalds', 'israel', 'dukung', 'idf', 'simpel', 'paham', 'konsep', 'boikotin', 'gedein', 'baliho', 'mushola']",1
"['bantu', 'henti', 'biadab', 'zionist', 'boikot', 'produk', 'prozionist', 'bentuk', 'juang']",1
"['kitakat', 'boikot', 'sih']",1
"['mcdonalds', 'harus', 'boikot', 'boikot', 'mcdonalds', 'kompak', 'rasa', 'efek']",1
"['rugi', 'boikot', 'supplier', 'lokal', 'akibat', 'hilang', 'masuk']",-1
"['tuju', 'boikot', 'ekonomi', 'daerah', 'sulit', 'uang']",-1
"['kerja', 'paruh', 'korban', 'utama', 'gerak', 'boikot', 'efektif']",-1
"['bilang', 'mcdonalds', 'its', 'my', 'comfort', 'food', 'boikot', 'menginfluence', 'orang', 'konsumsi', 'kalauo', 'makan', 'publish', 'bagai', 'bentuk', 'respect', 'orang', 'boikot', 'cuman', 'iya', 'supplier', 'produk', 'mcdonalds', 'lokal', 'support']",1
"['boikot', 'iya', 'sosamaed', 'kfc', 'bds', 'kalauo', 'pro', 'pukul', 'mcdonalds', 'diharusin', 'rame', 'produk', 'fokus', 'israel', 'nder', 'sampai', 'starbak']",1
"['saja', 'lokal', 'beli', 'produk', 'mcdonalds', 'begitu', 'bagaimana', 'sadar', 'grilagieng', 'boikot', 'dukung']",1
"['sia', 'palestine', 'lho', 'orang', 'pro', 'giat', 'doang', 'boikot', 'kompak', 'boikot', 'foto', 'mcdonalds', 'sedantidakan', 'efek', 'efek', 'kalauo', 'rasa', 'besar', 'influence', 'gila', 'bts', 'mcdonalds', 'segitu', 'sih', 'bela', 'marah', 'hak', 'boikot']",1
"['anjur', 'utak', 'fokus', 'boikot', 'produk', 'dari', 'bds', 'kak', 'lai', 'besar', 'seperti', 'sbuk', 'hp', 'mcdonalds', 'etc', 'hp', 'tlnjur', 'beli', 'jual', 'kasih', 'ksamapatan', 'orang', 'utak', 'ganti', 'pakai', 'brand', 'nya', 'utak', 'gaji', 'bahas', 'ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['kabar', 'pentol', 'agama', 'fatwa', 'boikot', 'haji', 'boikot', 'umroh', 'warga', 'makamur', 'sejahtera', 'htetapstcothpkfe', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['tetap', 'boikot', 'mcdonalds', 'era', 'orang', 'makan', 'mcdonalds', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['tangis', 'sih', 'video', 'anak', 'darah', 'darah', 'diantidakat', 'warga', 'tangis', 'canda', 'tertawa', 'hihi', 'tertawa', 'hihi', 'ngunyah', 'ayam', 'mcdonalds', 'hihhiihi', 'boikot', 'boikot', 'lucu', 'iya', 'hahahaha', 'iya', 'neng', 'manusia', 'lucu']",1
"['boikot', 'kesan', 'terus', 'boikot', 'brand', 'zionist', 'lingkup', 'htetapstcobejdwor']",1
"['boikot', 'meta', 'ig', 'fb', 'boikot', 'pakai', 'boykat', 'stop', 'service', 'wa', 'nivea', 'halah', 'mcdonalds', 'boikot', 'nanggung', 'google', 'starbucks', 'fomo', 'apps']",1
"['post', 'boikot', 'manusia', 'kayak', 'pure', 'bts', 'aktif', 'ditanyain', 'ngejek', 'campaign', 'benar', 'masuk', 'bingung', 'tanya', 'malu', 'tanya', 'kecewa', 'mcdonalds', 'list', 'temenku']",1
"['konsumsi', 'propaganda', 'zionis', 'rilis', 'statement', 'palsu', 'jual', 'turun', 'imbas', 'mas', 'boikotin', 'literasi', 'portal', 'berita', 'berita', 'mcdonalds', 'sumbang', 'konsumsi', 'tentara', 'israel', 'bukti', 'kuat', 'postingan']",1
"['tertawa', 'sadar', 'atur', 'konantia', 'dengan', 'boikot', 'menyebarluaskan', 'tweet', 'boikoter', 'iya', 'putus', 'masing', 'diomongin', 'akun', 'gembok', 'benar', 'ya', 'sadar', 'dukung', 'produk', 'lokal']",1
"['muterin', 'mal', 'masuk', 'gramed', 'lihatlihat', 'buku', 'miniso', 'lihat', 'lucu', 'beli', 'ciskek', 'breadtalk', 'kalauo', 'capek', 'mam', 'mcdonalds', 'banget', 'boikot', 'ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['karyawan', 'korban', 'utama', 'ketidakpastian', 'usaha']",-1
"['development', 'mcdonalds', 'gerak', 'revenue', 'turun', 'boikot', 'beli', 'branch', 'israel', 'notable', 'masuk', 'duit', 'juta', 'as', 'dollar', 'pundi', 'perintah', 'tax', 'etc', 'htetapstcoqjzvdatapij', 'ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['gerak', 'boikot', 'kerja', 'lokal', 'sulit', 'uang']",-1
"['boikot', 'itu', 'kadang', 'anak', 'kompak', 'beli', 'nasihat', 'jaga', 'rasa', 'indonesia', 'mcdonalds', 'jelah', 'beli', 'efek', 'nih', 'minum', 'hina', 'anak', 'taehyung', 'bende', 'beli', 'gambar', 'pon', 'kat', 'kene', 'marah', 'beli', 'aiskrim', 'je', 'mcdonalds', 'buang', 'benar', 'nak', 'masuk', 'nak']",-1
"['bantai', 'manusia', 'bilang', 'perang', 'pergi', 'boikot', 'tag', 'mocking', 'doang', 'mcdonalds', 'zara', 'tag', 'post', 'sosamaed', 'belum', 'kata', 'orang', 'gila', 'sinting', 'iblis', 'kaca']",-1
"['saran', 'nih', 'guys', 'daripada', 'ribut', 'idol', 'mau', 'harap', 'bebas', 'samaua', 'enggak', 'mending', 'beli', 'gojek', 'grab', 'aplikasi', 'online', 'yuk', 'nyediain', 'mcdonalds', 'starbuck', 'apk', 'nya', 'baik', 'iya', 'indonesia']",-1
"['iya', 'sama', 'orang', 'mikir', 'nasib', 'ribu', 'karyawan', 'mcdonalds', 'serta', 'keluarga', 'iya', 'jawab', 'bodo', 'beli', 'begini', 'kualitas']",-1
"['gerak', 'boikot', 'ajar', 'parttime', 'alam', 'turun']",-1
"['salah', 'bikin', 'malas', 'umroh', 'haji', 'andai', 'haji', 'henti', 'boikot', 'iya', 'dosa', 'iya', 'sadar', 'dukung', 'produk', 'lokal']",1
"['boikot', 'mcdonaldsi', 'dampak', 'buruk', 'laku', 'umkm', 'paksa', 'tutup']",-1
"['ayo', 'nya', 'boikot', 'naikin', 'ubah', 'kak', 'salah', 'iya', 'hati', 'erti', 'mcdonalds', 'pikir', 'mcdonalds', 'ha', 'boikot', 'hati']",1
"['mcdonalds', 'tertawa', 'boikot', 'promo', 'get', 'kompak', 'tidur', 'food', 'pas', 'rasa', 'ngananti', 'banyak', 'boikot', 'salah', 'sosamaed', 'iya', 'buy', 'mcdonalds', 'efek', 'fast', 'perhati', 'satu', 'udahan', 'jugan', 'teriak', 'ah', 'ngantuk', 'beli']",1
"['eh', 'aespa', 'boikot', 'ya', 'mcdonalds', 'sadar', 'dukung', 'produk', 'lokal']",1
"['contoh', 'logical', 'fallacy', 'hasty', 'generalization', 'orang', 'komen', 'orang', 'boikot', 'mcdonalds', 'tanya', 'sih', 'gua', 'lihat', 'komen', 'pakai', 'logo', 'semanengga', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",1
"['sampai', 'ku', 'tae', 'enak', 'silap', 'rata', 'tutup', 'ayo', 'mcdonalds', 'tutup', 'boikot', 'ih', 'sedantidakan', 'negara', 'tameng', 'pakai', 'mata', 'rakayaat', 'proisriwil', 'negara', 'jadi', 'sampai', 'mayoritas', 'ubah', 'negara', 'mcdonalds', 'boikot', 'sebel', 'jidat', 'sih', 'sumpah', 'tameng']",1
"['omaigad', 'sok', 'orang', 'serang', 'beli', 'mcdonalds']",-1
"['kasihan', 'banget', 'army', 'tipu', 'propaganda', 'israel', 'sumbantidakan', 'banding', 'dengan', 'genosida', 'mcdonalds', 'dukung', 'boikot', 'list', 'boikot']",1
"['boikot', 'mcdonaldsi', 'kontraproduktif', 'usaha', 'franchise', 'hilang', 'dapat']",-1
"['plis', 'mcdgila', 'boikot']",1
"['double', 'foto', 'boikot', 'standard', 'komen', 'nctnya', 'kayak', 'zionis', 'itutuh', 'gilir', 'orang', 'jajar', 'artis', 'dasar', 'konten', 'kentang', 'mcdonalds']",1
"['orang', 'post', 'hindarin', 'orang', 'langsung', 'influence', 'orang', 'beli', 'post', 'iya', 'minum', 'sbuck', 'mcdonalds', 'apa', 'sekarang', 'hindarin', 'hak', 'makan', 'influence', 'orang', 'laku', 'dengana']",-1
"['tuju', 'boikot', 'kerja', 'lokal', 'paksa', 'tutup']",-1
"['harap', 'orang', 'gaslight', 'mcdonalds', 'stabak', 'boikot', 'astu', 'mens', 'nama', 'orang', 'sadar', 'dukung', 'produk', 'lokal']",1
"['hahahahha', 'fr', 'teriak', 'boycottin', 'kuat', 'saudara', 'negeri', 'tindas', 'ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['at', 'this', 'point', 'tipu', 'cakap', 'itu', 'taktahu', 'mcdonalds', 'kena', 'boikot', 'sedangaan', 'orang', 'korea', 'celik', 'mata', 'pasal', 'isu', 'palestine']",1
"['suruh', 'boikot', 'kali', 'influence', 'butuh', 'centang', 'biru', 'beli', 'buka', 'mata', 'standard', 'ganda', 'beli', 'centang', 'kali', 'oke', 'oke', 'gilir', 'beli', 'mcdonalds', 'langsung', 'koar', 'beli', 'centang', 'kali', 'baik', 'bang', 'kayak', 'oenggemar', 'bts', 'claim', 'beli', 'mcdonalds', 'lucu', 'mcdonalds', 'rasa', 'efek', 'kompak', 'boikot']",-1
"['drpada', 'ribut', 'mending', 'ikut', 'naikin', 'hati', 'nya', 'hari', 'naik', 'hati', 'boikot', 'adidas', 'naik', 'hati', 'boikot', 'disneymekdiagensi', 'hdpkn', 'alarm', 'biar', 'ktingglan', 'cek', 'hati', 'dgunakan', 'tweet', 'dibwah', 'htetapstcozzaipidt']",1
"['garnier', 'karena', 'boikot', 'pindah', 'the', 'originote', 'bagus', 'ayo', 'boikot', 'mcdonalds', 'ubah']",1
"['post', 'sbuck', 'beli', 'influence', 'orang', 'iya', 'minum', 'mcdonalds', 'hak', 'post', 'orang', 'apa', 'influence', 'orang', 'orang', 'beli', 'sekarang', 'laku', 'makan', 'langsung', 'beli']",-1
"['uni', 'yozilagan', 'qildi', 'kok', 'orqasidan', 'ekan', 'stories', 'qildim', 'stoires', 'ydi', 'boikot', 'mekdionalds', 'faqat', 'sadar', 'deb', 'dah', 'deb', 'boikot', 'kfc', 'prosta', 'instagramda', 'tirganini', 'aqsh', 'brendi', 'lokal', 'spiskasida', 'dukung', 'bittasi', 'kecha', 'produk']",1
"['batal', 'lawan', 'boikot']",1
"['tipu', 'iya', 'mcdonalds', 'target', 'boikot', 'bds', 'iya']",1
